PSUU900404MBSXXU83,VERDE
HIIN900806MMCSMS11,VERDE
JXUG861214HCMSVZ73,PT
JZGC730112MDFMMM41,PT
PZKK711101MMNMQY05,VERDE
OIGM930715HGTTQW05,PAN
UTDC910226MCMVHB46,MORENA
JMAL810807MNLDIY28,PAN
CVIQ951109MMCTSA16,MORENA
JJBD900815HSLCUM25,PAN
RRQQ1000819MJCTKX46,PT
LAXJ921124MYNMDQ79,PT
TYGC951004MCCIGF83,MORENA
PQWY820705MCMJHY28,VERDE
BVJQ820727MASEIV26,PRD
GQVZ770622MTCJBY77,VERDE
OKYR771124HGRVLB20,PRI
JWXQ880701MSLUOY23,PAN
XTJI691006HMNGLC30,VERDE
UZZU670517HTSSHB81,PRD
VPLM790726HTSUQY78,MORENA
VOTT770518MCMZYV77,PT
DMGB660117HTSKGL30,MC
FQZF910110HJCCBT19,PT
CIFA860627HASEGM21,MC
GDDB690403MSLJUS34,PT
CGSH790810HBSFRH17,MORENA
DUGV730924HJCDUJ33,PT
AQLR970526HASGLJ17,PAN
ZSKO960806HSPOFD39,PT
PPKX790514MJCPSC63,PRD
AGQR681226HQTLBI46,PAN
VYNE971119MCHMKX19,MC
KGHK881213HNLAMX45,PRD
YULW820816MCLXKY76,PRI
GVTI770408MYNTYZ86,PRD
XWMM750712HYNKWX41,PAN
VHJH701012HBSRCJ64,PT
YVBJ940719HPLQPF13,MC
ZVBZ861116HVZAFW74,VERDE
LQUM790804HCHIKU28,VERDE
RZHD860426MDFATP71,MC
OEOJ930621HBSAHG36,PRI
XCTT981208HGRBDT87,PRD
EVUI940319HOCEVD90,PRD
SWUX990317HGRKWV73,VERDE
HGRK930722MCLDCP01,MC
FWYH720427MZSDRI24,MC
DQBX1000524MMSGBY47,PAN
HDFL750703HMCHKH27,PRI
JIEN780120MTSOHS40,PRI
OMBB820606HTSSWK53,PRD
AQDW790719HTSIBL95,PRI
MZTW780219MMSGJM31,PRD
LZIO720701HGTKNU68,PRD
YMDB1010315MCSORI19,VERDE
JQCY650313HSRLEE09,MORENA
RPMO740523HMNVSD51,PAN
CUEF800509HDFDLZ11,MC
RXCU970523MNTLXJ25,PT
XCPC710925HGTLZR22,VERDE
FPWM931127HTSDZU51,PT
ISMR1010602MYNYCR61,PAN
WNHQ840326MCSWEF38,MORENA
GQBX861126MCLBCR63,PAN
DYBF840314HSRFTJ25,MC
OEBO830828MOCDEB88,PAN
CRIL720827MCHLEI61,VERDE
PDVW770425MSLFWL29,PT
PTOS671003HTCRNS71,MORENA
QSRL880611HSRYGF62,PT
BQNE770328MQREAM85,PT
OFZO791021HCHITA35,PRI
IWCP730501HGTNFE40,PRI
YKIP751126MCCDFH83,PRD
WSKJ1010810MQRQII16,PRD
ZDWA1040526HMNNUD67,PAN
QQEA950424HCMRMG51,PRI
WONG730816HQRPLB05,VERDE
QWNG930626HTSNQT19,MORENA
LKLT810911HTLMUL17,PRD
UBKT680826MCHTMN64,PT
RWVS821209HTLCEZ02,PRD
UXQT970516HCCRFL57,MC
TTEA1001127MDGRRW97,PRI
IBHL670504HSLJEK46,PRI
NAKD1011210HQTHDS35,PT
OHSG651007MCLRNV90,PRI
ZXBP730515HQTBDT40,VERDE
YXLO930716HCSSJK63,MC
QFDX840521MDGESJ81,PAN
BJKC761106MSRUGZ67,PRI
DTYZ660507HSLFEW54,PRI
QIVZ660227HCCIKP05,PRD
THAO761106MHGLEL66,PT
DEBY1030324HGRMSB43,PAN
BUFT770525HMCINX72,PT
OPFA661004MQRZYD10,PRD
JGMC701013HYNAEY97,MC
DVPA870105HMNGFJ81,PAN
NIMO821204HZSIVE20,PT
MNZB880214MVZBCQ41,PAN
IUEF650223MHGMPU79,MORENA
ZBXW730922HVZWRL32,PRD
ITGC840818MVZDJV01,PRD
KELF960815HSPPGA53,MORENA
FJXX831211MOCPKH89,PRD
WVCG851012MMSYKL11,MORENA
ZFAW660804MYNIWP53,PT
TEIE970306HTCFDB25,MORENA
QRLO701109HNLGTR07,PRD
MMHM971227MMNBTN92,MC
MRMO990313HSLOEW45,MORENA
HXAG950818MSPYXZ75,VERDE
PDWH870323MMSSBE52,PT
UJND850808MSLAAR07,PRD
UJNK811213MQTZHR14,MORENA
PDMD890728MCHJIW54,VERDE
JWKI780208HNLSUD69,VERDE
MSGL980102MSPQBW23,MC
NTFF890206MTLCQB45,PT
TVML800703HSLFOO08,MORENA
NJBK720305MCSEZC48,PAN
UBPI681219MYNIVO07,PAN
RSFD980503MBCCPJ62,PRD
SKCT800913MNTLTA46,PAN
DPIX720103HGRCNZ95,MC
CXBY790302MGTYDA40,VERDE
JYRW920405HDGCLF83,VERDE
NZPZ970901MTLZQI44,MC
QKAV900616HCSHVJ77,MORENA
ZTCC831224HMNOIW16,PRI
GCOG700225HCHRAP40,PAN
VMOQ730901HMNBZT02,PT
UPRU800122HPLZTM94,PRD
FKXD701221MCMZZP31,PT
MEFO710126MGRBYI85,MORENA
DOOA870211MDFOKX92,PRD
AUKK970921MPLEHE78,PRD
RTFL1031126MQTZUF78,PT
EHLL970506MOCKGH25,PT
GDQH651211MNTCUG99,PRI
MXFM920521HPLLQO11,MC
AKST970111MBSCTR72,PRD
YNAO871025HMCJPY54,MC
BMSL880215MASIOW34,PT
JGJW830916MQTQGP91,PAN
SJVZ761028HQTKET83,PAN
MTQT650901HCCRIR82,PRD
LMWJ721023HTCERW55,MORENA
TEKU1040526MOCSWU31,VERDE
ZWRP990126HBSRYP61,MC
GJJT951010MTSNVJ77,MORENA
YMZS990224HJCSKL41,PRI
TAQF830326MCHKHM32,MORENA
CNTD851024HSPHRP61,PRI
KTHR921204HCLYRS68,MORENA
XNME751215MTLSAN11,MORENA
DQBT731108HNTSWN76,PAN
ZQHK660416MTSXAH12,MORENA
VRFV1030509MSPSDZ71,MC
RJDP850503HYNPYO66,MORENA
APPG891203HCCETH45,MC
RYEL771019HVZKJV04,PRD
RNCG940801MCLYVY48,MORENA
CFMH660606MOCUZC99,MC
VOTL751204MBSTLP38,PAN
JXTK860223HTCTYM54,PAN
FTSL720319MMNTKT01,PAN
DGOU720519HSLACX11,PT
OOBI720723HZSITO63,PRD
GZDI881201HJCGHC92,PT
GZCD770121MDFSLP62,MORENA
IKCL881214MCMDWN23,PRD
YKUV910311MCSQZQ11,PRI
FARH890925MGTMVQ96,MORENA
WRMV981109HNTDIN35,PAN
DWYU790612MYNCTQ71,PRI
XACL651113HMNUKR45,MC
VZSD750823HDGLPP34,MORENA
GFKQ1030618MPLQAU97,VERDE
ZADQ660916HVZMJE20,VERDE
RNVK790306MSLVPX65,PT
YHUF660118MQTTKC08,MC
RYDL971217MBCCPK72,PT
WMBJ900617MGRVOV42,PAN
MGQY800605HQTYXH24,MORENA
AVCS1000522HSPQLC14,MORENA
VOMZ660324HCCQWG17,PAN
RUFN650221HCHCNX41,VERDE
HHCP760418HDGJFZ11,VERDE
CIMS1020721MTCFXN53,MC
GSRJ900117MYNLHG08,MC
MGDF1000708MSRUBI18,VERDE
LPUC901027HGTXGM25,PRI
XONY670218MSLHMY60,PRI
UOGH660221MQRCXC94,PT
RYRP950703HMSZCH10,PAN
WBFM1040601HYNUKX05,PRI
PPAV821017HSPQTP36,PRI
SJYD731020HSRRUB72,MORENA
KNZL950726HHGLGV46,PAN
MAGD750226HOCKGI97,VERDE
AANZ910502MMSLOF06,PRI
HMXY680605HGTSMD96,MORENA
HBBK751108HHGVXP04,VERDE
TMNW670524MCCOAG55,MORENA
MEUH950110HMNPJJ19,PRD
EVXZ870309MSPMWM06,PT
NLLF901110HTLYNF69,PRD
QIPW990105MYNDUR24,MC
MIZR721104MTCTWB90,PT
JPPN741121MTCQFY81,VERDE
MHOA910604HQTRQB07,PAN
BTLU870820MCMPEH56,MC
ISZV660914HDGMZM35,PAN
CWCB691018MASFPE09,PRI
GKDZ690225HBCCEV27,VERDE
JSEF910404MMSBWN35,PRI
MPNC860717MNLWYW38,VERDE
NGPI750418HCHDQA47,PRD
QDNH1031221HGTCKO87,MORENA
TUTI780620MCSRCR32,MORENA
VYLK940923HBCKPC78,MORENA
ELCE690311HYNSGN23,PRD
OHFE650227HNLWAJ54,PT
MMAC971211HNTUZQ03,MC
ZORX710325HDGCQR80,PT
AILG1020617HQTLGH83,PRD
DMTJ1021001MNTZCX50,MORENA
MWGY770322HTSGEQ12,PRD
HDDV910728MQTCXY89,MC
UVPV840328MBSISX97,PAN
NXJG980927HMNJAO21,PRD
EGUE710327MHGZTR41,PT
SGFO900411MDFETT59,VERDE
IASG1020222MMSTDP78,PT
NZRY740424MCHDDM17,PAN
OWGD900720HCMSOB00,PT
AAHC860608HGTYJW20,PAN
JWCB970816HDGAPN74,PAN
JPYJ930308HCLXRJ80,VERDE
ZMEC651107HQTZEO80,MORENA
GTQF781102HHGQNB71,PAN
LPNO750801MMSOTZ34,MC
KEUF960627MNTMFJ68,PAN
JEMM990423MTCYQB88,PRI
XYVD760925MASZAO94,PAN
HFXI1001005HOCWKR68,PRD
OAJJ961223MDGWEI59,MC
HCRO760803HQTJQL62,PT
KRKO1030205HBSBVZ96,PRD
VLUA731119MTCWRS37,PRD
OLLU830924HTCOJZ23,PAN
SBXD990113MMNBOD63,PT
YDXG990215MNTTAP34,PRD
KETY750304HCSPZL64,VERDE
NAQG750920MSPPCX52,MORENA
CWQR810425MCLTKZ91,MC
AGSL981226MCSUHX61,MORENA
ZJIE1020219MBCIIB29,PRD
HUFS981005MDGMEY84,PRI
AMSQ1010405MNTTMF55,MORENA
MQVD960123MJCOHC06,VERDE
NEYD760415HYNOBL02,PT
STYG890908MTSZEF61,MC
OQUN691012HOCKVV16,VERDE
RTSO680419MSPBEE90,PRI
ZCKW821123HMCGVS35,PRI
TZPA781112HMNLDW10,PRD
JEIH861122HGRQWA77,PT
UZMQ670216HDGGEH16,MORENA
BJQL800520HPLNJE89,VERDE
WPSA970515HASFXE34,PRI
CMDR820602HCHLCU72,MORENA
ZJJL970902HZSBAX97,MC
YALK780624HCMXOI00,PT
JXEG900214HGRYDZ57,MORENA
ZCUM760227HPLHFK10,MORENA
RPPO670926MMCQKV22,VERDE
YWEC930628HBSCSV90,PT
TWKR781216HJCDDF52,PT
WKAD660318HTSKNI41,MC
UCXY1010314HDFNDZ52,PT
NWAA990310HCLGXI76,MC
OHDD681219HBCUGW52,VERDE
DWYE861019MCLGEB78,PRI
KFXU920720MNTBOZ09,MORENA
TPKW1030711MYNAHZ52,PT
FYZC790221HCMQLB21,PRD
DFWB850315HCHOSG80,MORENA
XKRW651215HNTMXB98,PT
ACAB970314HMCFDB18,PRI
HFHR941001HSPKOA34,MORENA
GPYX680911HCHUDC69,MC
SNBK780109HQRCIS73,PT
UFXG890216MGRAJC08,PAN
WFEQ1031223MTCBVV01,VERDE
QYXY1010416HNTZAZ67,PT
VCPF1020721MPLJST43,PRD
ZZES900920HCLJTC30,PT
ALOJ691218MCHGIK18,VERDE
EBTZ990101HYNIYZ43,VERDE
TLGR820624MSPEBN67,PRI
PXDP811223MBCKFK10,PRI
MMBJ661011HQRETD46,MORENA
ELTW901101HSRQXH19,PAN
ZFJJ831017HSLIBU96,PRI
ZFPB780804MYNZMA22,PRD
NRSM950102HDFIED41,PRD
CAVJ750612MQREJO86,MC
PDVN900427MSPZYD56,MORENA
NGVZ700308HZSKDL37,MC
QDWX880125MCLKQV87,VERDE
DISS720313MCSUQF16,MORENA
UUWY840416MJCRYK82,MORENA
EPWW1011104HSLWRE17,VERDE
DVSW900719MDGALS18,MC
INZN961025HCCPHC61,MC
UVLS830124HOCOYB40,MC
MYFX950801HJCDTZ44,PT
UDVI910719HOCVVF10,PT
ZHCW810525HGRIWK06,PRD
NWLX850107HCMZQP04,MC
VDBR740410HNLDHW66,MC
RXML1010207HDGSYU88,PRD
VECK760608MCCXCT92,VERDE
KKHI960924HDGNYV79,PT
VPCN971016HDGKUP84,MC
RCIA850112MCLTAJ91,PRI
CUMQ900314HCSGOC22,PT
WIMT840702MQRZST77,PRI
TVHQ830927HTSYBY21,MC
UDVQ1000510HASBPF72,MC
SWGS750922MTLLNW47,VERDE
RQYG931210MSLCRJ89,PAN
PGDZ1040303MCLAQQ57,VERDE
BVEM901124MHGWAU28,PRI
KVMF730618MBCCVF60,MC
ZTTN671118MTSCHZ14,PRI
UIDT770412MNLJQL03,VERDE
LSGG820504HTSVKS08,MC
CCXW710520HHGKSP63,PRD
CODS770508MPLRDW40,PRI
OFCI790612MPLCOU50,PRD
WRCE961026MBCOZE14,PT
ZNUM660321MMCRAX87,PAN
WMDN730619MGRBVX82,VERDE
ZKRN761118HSPUSO35,PT
IPRD750419MSRMSA12,PAN
MVXC820815MQRFCS64,PT
ZCEZ900921MSLQOT23,VERDE
ZMYG831208MQTUBB92,PAN
TCFD660927HASPZG18,PAN
CNWF830605MBSRVS06,PRD
WPBC680526MQRXUH12,MORENA
APQJ730406HVZZCW79,MC
NABR950826MTLHHG12,PRI
CABZ920206MNLGTI17,PRD
PXGE960114HCMXWF24,VERDE
ZJBK660812HDFWFQ07,PAN
TRBU981114MMNPGF13,PRD
WZKE730505HNTNST48,VERDE
GQFY851209HMNCGX78,PRD
BGNK871011MGREXZ20,MC
DIAV1010806HTCGXZ03,PRI
UQLR881026HTSVDC86,PRI
MPQY690510MMNEWY61,PAN
OZJW950108MSPYPN79,PRI
VSKL1031102HSRGLW96,MORENA
GZYR860218HGTEAR19,PRI
KAEO811008MTLCYG25,PRI
GVLR1030106MNLCKG65,MORENA
FZKX850206HMNLBR78,MORENA
HJBY1010315MDGLJG25,PRI
WHOM830816MQRCSG32,VERDE
LTNA941209HQRNFQ10,MORENA
BQMZ880814HCCPWJ69,MC
ACEU831202MDGBQS78,PT
WRJG690608MDFXPT78,VERDE
HZVE981125MTLCIW94,MC
SIOD860920MASESQ87,MC
GSMF741201HPLQPX69,PT
TDVK930801HMSSFM23,PAN
HTZL920824HSLRVQ03,MC
AWHM701016MGTFNC07,MORENA
REYH830810HZSEQH77,PT
ZIME891109MCSKPM88,PRI
TLNA980426MDGXVE10,MC
NJTX1020213MBCVHD58,MC
JBQP991213HBSUWP58,PRI
JLMB680214MTSSLT28,PRI
CEFK1030715MBCIJT26,MC
SLBM830617MASCDO82,PRI
RYLG1030117HQTCVY13,PRI
KLUF780601HQRIXP64,PT
RPAK900906HPLUOI52,MC
RHPQ800503MNLAXO58,PAN
DRTM810118MDFRIV64,VERDE
JWYI660121MCCXCB36,PRI
ONSE840215MSRJSU04,MC
MKCW910126HNTREP81,PT
FIEG761101HNLHVW57,MORENA
GIOK800513MMCAHG40,PRI
PQCB810919MNTGNC10,PT
PCZK890907MZSYSK13,PAN
IDKM870824HNTVVU53,PT
YZGF981216HGTKFW18,PRD
YCEG810410MTLNPD95,PRD
WKKT690401MHGOSY79,PRD
WSMC900419HCMDSI94,PRI
ZGMO1010312HASEUD36,MORENA
AOPE1011108HVZAMD98,MORENA
OXOK890410MNTWLD60,PRD
LMLW821124HMNXVH43,PAN
ICAW850721HASFSN82,MORENA
VANB830526HYNVWN94,PRD
GMYK771215MGTHDV05,MORENA
GVMI790507MGTRIE36,VERDE
DPEM650923HQRYQP41,MORENA
FYIT1000308HNTPMG21,MC
CGKW780501HCCMZG73,MC
VQRB750701MCCRUU05,PRD
SEXE960828MVZNCR44,VERDE
FSAR780422HCCVXH15,MORENA
HERF1030702HVZUYQ62,PAN
SVGO740627HYNRJB47,PT
TXTE660804MCCFKJ99,VERDE
UEMO740802MOCKJF16,PAN
WIIU900326MNLZND07,MC
TWTF900227MGRZRN54,MC
PJLE740220MZSFCO50,PT
RTKJ911219HTLLIE06,PAN
MHBE931122MBSCOH36,MORENA
MSLY681006HQTGQQ37,PRI
JBMT670408HTSMKT17,PT
ANZU910406MTCBEP77,PRI
ECQQ751005MBSNHY22,PT
ZLYF1020403MNLLDW86,VERDE
CMDQ800721MSRGPU17,PAN
VFSL981214HHGRTL44,PT
BLNA731124MSLLOG70,PRD
XFJU851010HMSQMS77,PRI
BNGE1030511MCLKIM68,PRI
OAIU990420MGTKUD54,PT
WBBF721211MDFPBE29,PRD
OCQC851119MBSBWU03,MC
YYOQ730104HBSFJH31,PAN
VPOO1000410HPLXHX59,MC
ODIO1020917MQRWNC20,MORENA
DUCO970517MTLRHC81,PRI
ZMOA850823MMCHNL29,MORENA
MWNX740101MVZTFB45,MORENA
KMIT771004HCLALU08,PRI
BXBZ1031226HPLPIL86,PT
RUNJ780218HMSTXB61,PRD
FBDE881124MGRWNB39,PAN
JNJU680914HGTAIE72,MC
ICKQ1030615HQTNBN97,MC
TBWT800719HTCJBE00,PRI
RTHF750504HPLYBA44,VERDE
YSDK700104HGTFMR49,VERDE
TXBB691214MCMXVY56,PRI
ZINY960608MQRDLO29,PT
SEAE660804HZSQMA60,PAN
VTFZ830827HSROMM50,MORENA
GVRN661028MCHUGN80,MC
LPXF991126MTSOPA68,PAN
FOKG741102HCHLEC01,MC
HKLO1000523MGTTIK75,MORENA
REAN721202MQTXCI81,PRI
PNIF870421HMNRWB93,MORENA
KBLD870215MOCSHU10,PT
SEOU780802MBCWLS81,VERDE
ZTKB831220MSLDRW71,MORENA
OWCM840207HCCJDX48,PRI
CGRB950619MSPAUY33,PAN
QLIV961115HMCWJU76,MORENA
JQAG890911MGTKBK72,PT
QHJV801227MHGMSU96,VERDE
BBDG891123HPLLLG21,PRI
ZWOJ740123HCCBWR46,MC
FFXV960704MCCNCG47,MORENA
OISD921116MNTGLJ71,PAN
SVNV920204MZSHDN36,MORENA
OZFT920610HDGHFQ28,PRI
JEWM680104HTLEEE25,VERDE
QIWH900201HMNUKB20,PAN
IYHE791202MNLVZJ06,PT
DAKG1000312HHGRRR96,PRD
ITPR790126MSRDXW91,VERDE
CNSU1040207HCLCLS46,PRI
LULW870908HBSXTZ58,PRI
YHLH880407HVZBZC29,PAN
STLI730319MDGBTZ55,MORENA
QZQX790325MCMUFY01,PAN
TKSQ790906MSPCFM05,PAN
LZDJ1011008HCLHFG54,PRI
RMHL780923HVZQTK28,MC
DEUV831101HSLYCF70,VERDE
WKEK940323HCHCXN76,PAN
HMKU1030502MCMKUI12,PAN
APAH790108MNTUDC69,VERDE
LSXJ760504MSRANZ65,PAN
GZMS870727HSPWLF23,MC
CTUZ971124MCMACE70,PRD
RFJQ970705MJCLEQ76,MC
RVLU880515HASDQH14,PRI
KQKR1010912MPLZYC27,PAN
RDZX930823HVZJJU81,PT
NNTO740507MQTYYH37,VERDE
MHUR740907HJCDYU11,PRD
GUEA850519HZSLEX96,PRI
IKDL881101HHGEIL77,PAN
MPSQ700521MDGAXH69,PAN
KYCS840314MDFPWW56,MORENA
DUVQ800821MTCQSV40,PRD
QUMF991220HMCMZV23,MORENA
VGMD861125HQRCQQ02,PAN
BCRT731214HCLOWF18,MC
TDRJ740218HCHCGT34,MORENA
CXME910728HHGGXS95,PAN
WRQN780805MMCGLI94,PT
UIFF840518MCCKZX90,PRI
JVYB881102MYNSYZ35,MC
CMAG710515HTCXHX38,PRI
NYBE830825MSPVPJ82,PRD
JPGV700803HYNBMN07,PRI
TICT991228HNTVKA98,MC
CSUI881025HYNLVT29,MORENA
EZLQ1010823MNTCQO98,VERDE
DSOJ700610HOCSRT77,MC
NPQJ861207MASEMH12,PT
MYHS690823HGRKNB47,MORENA
LPSU680823MVZFQY18,PAN
NFMZ700423HJCOIO12,PRD
QBSJ660206MDFGFK51,PRD
AWQP980808HMNOOI24,PRI
GQFU870304HJCYOS12,PRD
LUJS801123HBCWJZ83,PRD
HGVV850126MVZWQF06,PRI
ZVQV691111MYNQYC28,PAN
DYLA960901MTCOLJ13,PRI
RMKW840724MQRQSJ22,PRD
YBWF780610MMSMXG50,MC
ICSW861019MNLFVA11,PRD
MDBU730615MQTNFA39,PT
RAVL800902HCHUYU52,PRI
JGZG831207HBCJQU45,PT
TYYA1020214MSRQGU15,MC
LSOV860215MGRVBH11,PT
XLMG720815MTLNEX22,MC
GUUQ710222HQRSQT05,MC
IYGX760709HVZMBJ09,MORENA
WBQG761022HNTLQX68,PRI
EYHJ851015HTCSOY62,PRD
SXNI990926MMCCUQ58,MC
QCIQ801015MDFCHH30,PAN
RWMM670514MDFTCR72,PAN
MDDX1040202HSLRAQ05,PRI
BPQI970418HJCIFN78,VERDE
OHYZ950414HZSZYK18,MC
ELBK1040622HCCFAI46,PRI
KNTR900109MCMZDN23,PRI
WXZL750313MYNJXB91,MORENA
JBXD720910MJCLAA87,PAN
WDIJ670317MCHWUM90,PT
PTSQ790323MHGPXR89,PRD
DICU1010320MPLZLQ56,MC
TUJG881123HDFJRA69,PAN
AKEZ980526MSRXVJ73,PRI
VUHL670105MNTMSX56,PRD
GJNY700501MNLKKY85,MORENA
OKPD730125MPLFKZ17,PRD
KDCK730526MCSOXG97,VERDE
MOKW930204MTSNNB04,MORENA
WTOL690305HDGDNI60,PAN
UPPS990803HZSZMZ64,PRD
DAGM841024HDFKDJ66,PT
GIPJ860604MCLZHT15,MC
EQVY931016MBCEWD47,PRI
GCLZ971020HPLOTT67,MC
BJIN720320HZSQRF22,PRD
OPFB830615HNTMFS75,PRI
TUST720718MGRKVZ26,PT
IFZD670411HSRISP76,PAN
SPAG860923MGRJED33,VERDE
BUNM980926HHGUCB88,PRD
DTBU930106HQTKAU82,PAN
ZDGK790922HCCSCM28,PAN
EGQT870426MQTXJD27,MORENA
CGEN890402MDGTTG84,PAN
FXKC750708MMSRTX25,PRD
SHUZ860810HNLMCG37,PAN
RFXE891114HQRHRD24,MC
YJUY821219HGTBAI38,PRI
PTZU810602MYNHBR35,MORENA
RZZG800801MHGYTA32,PT
CKNO930912HTLSYV01,PT
KIVY661120MASDDN31,PRI
LJOE840128MTLWZL56,PRD
FZPL780927HGRITO79,MORENA
ZRWY881104HCMWTI95,PT
TMMI661226HTSUGY32,PAN
BPVR841017HBSLCT76,PT
VZHQ780707MQRIAP70,PRI
EXFX850824HMNWIF33,PT
QGLJ730711HSPIKJ62,PRD
QHZO1030818MJCJUS72,PT
QZKD930511HJCUHF77,MORENA
DVOX681015HGRLPB35,PRI
UIZY950722MOCRMI00,PRI
ZQQP670828HSLMBZ04,MC
TQJG730120MNLVFA95,VERDE
UNND680116MDFZVB38,PAN
YPTT960305HCMIPP06,PT
YCZM1030917HTCFAS89,PRD
JBZZ1040809MGTRUK36,PRI
TAQZ651001MCSZIW24,MC
WJNY830723MHGODK91,PRI
KGLI970507HZSADS93,PRI
XSRR1010507HBCOQI34,PAN
XLDV800222HMCFDK71,PRI
EAUG850211HSLXNJ72,PRI
HLKE830608HQRZMD17,MORENA
NOQY1011015HMCZPJ79,PT
UCTL790315MASAZD41,PRD
HFFC950504MQTYCF54,PRD
SNML650406HGRZYW56,PRI
IFPI761125HNTAAR88,PAN
RKRS951226HJCYMO81,MORENA
VENA680110HCMUZA64,VERDE
RIEZ1021121HASLOQ80,PT
YBXV870222MBSKCC85,PRI
NSMG690514HQTAUO04,MC
JYSX1010907HSRCQH11,VERDE
KIPT961016MCMPRT50,PRD
KQXB1030306MSLRUD46,VERDE
NQYA830614HNLKGV65,PRI
CEZO741116MDFLQA48,PT
FGEH851012HMCUFM61,PT
BFMW940425HBCJRG24,PRD
TSHH810423HCLYER69,PRD
TCIS901117HDGSSO68,MC
MQXC730415MDFSFY99,MORENA
DJKK980723MPLMVJ75,MORENA
QJOJ651021HZSBAV56,MC
RANM971009HVZEFL40,VERDE
VBAG810606HOCPYZ28,MORENA
JWMM950407HGRKZK37,PT
YGZS980826HQTDGF54,PRI
QBVP940625MHGZLV05,PRI
ZRWC920715MTSONS64,MORENA
MUBA840128MQTUGH38,MORENA
IPGY840328MDGSWM10,MORENA
NVTK720515MDFZNN44,PRI
QZRD890305MCSTHC90,PRD
IWNP1000621MTSWXC28,PT
MWKO1020517MZSCIE21,VERDE
HAQG910521HASOAU14,MC
NVEC710918MGRAPG22,VERDE
WUTU1040406MNLDJV80,VERDE
GBSW990226MQTRAN33,PAN
YNFR830710MMCRWB14,MORENA
DQGU650626HZSNFB34,PRD
JQLR1041015MDFGVY87,PAN
WGSM930401HVZIGE85,PAN
XMUK951018MDGCXW12,PRI
KEMP890227HNTKPR97,PRI
JFBB990624HMCKVJ44,VERDE
MZFN680907HSLNAY02,PT
ISAK660823MVZUAH66,VERDE
TRUG880816MCCBFY91,PAN
MKVR670720MQRSCS25,PRI
FZTQ940316MMSJIJ83,PRI
TFBJ930118HSLDGG96,PT
FYWN771122MDFNFW99,PAN
WIWD850926HDGXYL54,PRD
CFNR791010MNLYAS24,PT
ZZDJ770210HTLUTE09,PRI
KVVY730311HSPABD84,PT
FXYY1020821HCMYMY55,PAN
LVBO990725HYNTBG68,MORENA
EVEF810226HSPUOW82,PAN
PFSQ841022MHGIMB16,PT
JFCR821122MOCYID27,PAN
BJZH990924MSPBUM94,VERDE
AFLH730505HTCUAY35,MC
MODW781027MASCKF01,PT
UXOK860720HSLQKP67,PRD
YJVO870315HGTIWQ63,PAN
JQCX690723MDGEYP83,PRD
TYVV900325HPLCFC13,PAN
CWDU720801MSPAIR55,PRI
JTMS681110MGRBNR93,MC
DLVW710422MTSCMU19,PT
WZLC870625MVZKCK56,PT
SDLC921208HJCEBX57,PRI
SUZS751007MCMGLI37,PT
AMDD680815MTSWIN75,PRI
GEZL750503HZSVUN85,MORENA
KIJY731106HJCVDT18,PRI
JZRE771213MMCFVK75,PAN
JUTC650803HNLYWL80,PT
XGAT980912MTLGDK74,PRD
VIII851213MVZWRN53,VERDE
JGPM980311HCHNQQ49,PRI
IOMH841120HCLXFH89,MORENA
ECEV810604MTLJMP12,MORENA
XUOI690727MMSQQX59,VERDE
UBLW980611MTSYAW04,MORENA
DTAT671023HHGTNJ58,VERDE
DPKZ850412MJCANY56,PAN
QGVF1010715MCSKMR91,PRD
FJPG770106HPLFSA09,PRD
DDKQ950913MSLMNH02,PT
TDUP800927HSLTIT78,PRD
RHEC651020MMNPVZ95,VERDE
LVGD760801HTCSAO75,PRD
RSWN740714HMCFWW45,PAN
MOBH800425MVZJQM81,PAN
ABXO700101MQRVVZ85,MC
ICHD1000110HCCZXF00,MORENA
PQTG720905HSLPBL57,PRI
OELD810408HZSELD82,PAN
PQMJ780726MTSOWH95,PRI
VOQG901109HYNTJZ86,MC
CTHX801018HMCPGD35,PT
EXVI710811HTSHSE75,MC
GRYO750512MSRXWT55,PT
XALQ930602MVZRSW33,VERDE
RHNT1021001HNLNUO72,PAN
UCLB841220HMNLUP18,PRI
RCZR900401HGRJBY80,PRD
RNYP860416MTSNRD96,PT
YUYK930221HOCSGY29,PT
RYUP720225MHGDNH27,MC
LJOL870323MVZUSH44,MORENA
IYRY820215MQRWNK52,MC
FDHS871206HPLTAZ86,PRI
MKHR700325MVZPLA50,MC
WYGN970318MASHFB04,PAN
ZQFE651113MNTCNM28,MC
EWVP710404MDFFRJ56,MORENA
QATW840804MNTTKH69,PAN
KMDB710325MYNFUT89,MORENA
ORHW801208HSLQKH69,MC
CYTK921013MZSAIL83,PRI
ODKM780514HBCKNO45,PRD
HVBF840118HCMMWW55,MORENA
CEWM930926MNLJPS66,PRI
QSWO750926MCMVDD50,MC
FDUH680127MPLBLI99,MC
SGBQ750316HCLWYR93,VERDE
KKHG760113HMNKTX59,MORENA
RFMU650101MBCWEU70,MC
VDEQ820102MTCXFM13,PT
PHKU880811HNLNBY26,MORENA
NPVV811209MZSEIE92,PAN
BUHZ890418HVZQXA47,PRI
KBYK930524MMNQYJ73,PRD
IVIZ961012MNTOUI38,PAN
ZBDI990201MTSQML80,MC
HZNO671211HBCENV21,VERDE
DAKO670325HMSVTG99,PRI
FAFI770603MGTKYE16,PRD
LQQE750201HOCWSR18,VERDE
LHSX1030404MCSCVX31,PT
